timestamp_ms,timestamp_iso,source,id,cardinality,address,rssi,x,y,z,notes
1781812474120,"2026-06-18T21:54:34.120+0200","beacon","","-1","F3:6E:C9:45:67:45","-93","","","","protocol=; name=arrive_emi1; serviceData={00005242-0000-1000-8000-00805f9b34fb=4163F36EC94567450206060000}; manufacturerData=0xFFFF:0215FDA50693A4E24FB1AFCFC6EB07647825271B4CB9C9; adv=0201061AFFFFFF0215FDA50693A4E24FB1AFCFC6EB07647825271B4CB9C90D096172726976655F656D693100101642524163F36EC9456745020606000000"
1781812474122,"2026-06-18T21:54:34.122+0200","beacon","","-1","E9:C4:63:D1:6D:A2","-78","","","","protocol=; name=arrive_emi8; serviceData={00005242-0000-1000-8000-00805f9b34fb=4162E9C463D16DA20206060000}; manufacturerData=0xFFFF:0215FDA50693A4E24FB1AFCFC6EB07647825271B4CB9C9; adv=0201061AFFFFFF0215FDA50693A4E24FB1AFCFC6EB07647825271B4CB9C90D096172726976655F656D693800101642524162E9C463D16DA2020606000000"
1781812474124,"2026-06-18T21:54:34.124+0200","beacon","","-1","E9:C4:63:D1:6D:A2","-78","","","","protocol=; name=arrive_emi8; serviceData={00005242-0000-1000-8000-00805f9b34fb=4162E9C463D16DA20206060000}; manufacturerData=0xFFFF:0215FDA50693A4E24FB1AFCFC6EB07647825271B4CB9C9; adv=0201061AFFFFFF0215FDA50693A4E24FB1AFCFC6EB07647825271B4CB9C90D096172726976655F656D693800101642524162E9C463D16DA2020606000000"
1781812474126,"2026-06-18T21:54:34.126+0200","beacon","","-1","0E:37:EC:84:09:9A","-91","","","","protocol=; name=; serviceData={0000fef3-0000-1000-8000-00805f9b34fb=4A172344314B3011326694EF38A6EA8752F14FA6F30C7E34C61499}; manufacturerData=; adv=1E16F3FE4A172344314B3011326694EF38A6EA8752F14FA6F30C7E34C6149900000000000000000000000000000000000000000000000000000000000000"
1781812474128,"2026-06-18T21:54:34.128+0200","beacon","","-1","0E:37:EC:84:09:9A","-91","","","","protocol=; name=; serviceData={0000fef3-0000-1000-8000-00805f9b34fb=4A172344314B3011326694EF38A6EA8752F14FA6F30C7E34C61499}; manufacturerData=; adv=1E16F3FE4A172344314B3011326694EF38A6EA8752F14FA6F30C7E34C6149900000000000000000000000000000000000000000000000000000000000000"
1781812474130,"2026-06-18T21:54:34.130+0200","beacon","","-1","3A:30:5E:58:8E:1B","-93","","","","protocol=; name=; serviceData=; manufacturerData=0x0006:010920227C623904F3936D61A9D7317B242D3A2AA63A13581D70BF; adv=1EFF0600010920227C623904F3936D61A9D7317B242D3A2AA63A13581D70BF00000000000000000000000000000000000000000000000000000000000000"
1781812474132,"2026-06-18T21:54:34.132+0200","beacon","","-1","3A:30:5E:58:8E:1B","-93","","","","protocol=; name=; serviceData=; manufacturerData=0x0006:010920227C623904F3936D61A9D7317B242D3A2AA63A13581D70BF; adv=1EFF0600010920227C623904F3936D61A9D7317B242D3A2AA63A13581D70BF00000000000000000000000000000000000000000000000000000000000000"
1781812474133,"2026-06-18T21:54:34.133+0200","beacon","","-1","08:C9:6A:84:B1:FE","-95","","","","protocol=; name=; serviceData=; manufacturerData=0x0006:010920226CD4222F59970416BE9341C17E7F73A23C8F687877A3AA; adv=1EFF0600010920226CD4222F59970416BE9341C17E7F73A23C8F687877A3AA00000000000000000000000000000000000000000000000000000000000000"
1781812474134,"2026-06-18T21:54:34.134+0200","beacon","","-1","08:C9:6A:84:B1:FE","-95","","","","protocol=; name=; serviceData=; manufacturerData=0x0006:010920226CD4222F59970416BE9341C17E7F73A23C8F687877A3AA; adv=1EFF0600010920226CD4222F59970416BE9341C17E7F73A23C8F687877A3AA00000000000000000000000000000000000000000000000000000000000000"
1781812474434,"2026-06-18T21:54:34.434+0200","beacon","","-1","2C:CE:40:CD:93:8C","-85","","","","protocol=; name=; serviceData=; manufacturerData=0x0006:010920225B46D18BA4204B1C6159E00F7D2C15136D2DA860E1CE63; adv=1EFF0600010920225B46D18BA4204B1C6159E00F7D2C15136D2DA860E1CE6300000000000000000000000000000000000000000000000000000000000000"
1781812474435,"2026-06-18T21:54:34.435+0200","beacon","","-1","2C:CE:40:CD:93:8C","-85","","","","protocol=; name=; serviceData=; manufacturerData=0x0006:010920225B46D18BA4204B1C6159E00F7D2C15136D2DA860E1CE63; adv=1EFF0600010920225B46D18BA4204B1C6159E00F7D2C15136D2DA860E1CE6300000000000000000000000000000000000000000000000000000000000000"
1781812474553,"2026-06-18T21:54:34.553+0200","beacon","","-1","AC:37:43:88:5F:3C","-83","","","","protocol=; name=HTC BS 3C413C; serviceData=; manufacturerData=; adv=020105030300CB0E0948544320425320334334313343020A0400000000000000000000000000000000000000000000000000000000000000000000000000"
1781812474554,"2026-06-18T21:54:34.554+0200","beacon","","-1","AC:37:43:88:5F:3C","-83","","","","protocol=; name=HTC BS 3C413C; serviceData=; manufacturerData=; adv=020105030300CB0E0948544320425320334334313343020A0400000000000000000000000000000000000000000000000000000000000000000000000000"
1781812474556,"2026-06-18T21:54:34.556+0200","beacon","","-1","50:B2:D5:C7:99:FA","-98","","","","protocol=; name=LE_WH-1000XM5; serviceData={0000fe2c-0000-1000-8000-00805f9b34fb=0070009DA976BA090921FB83}; manufacturerData=0x012D:04000202B0310701C7A60A822310020033230000; adv=020AF00F162CFE0070009DA976BA090921FB83030282FD17FF2D0104000202B0310701C7A60A822310020033230000000000000000000000000000000000"
1781812474556,"2026-06-18T21:54:34.556+0200","beacon","","-1","50:B2:D5:C7:99:FA","-98","","","","protocol=; name=LE_WH-1000XM5; serviceData={0000fe2c-0000-1000-8000-00805f9b34fb=0070009DA976BA090921FB83}; manufacturerData=0x012D:04000202B0310701C7A60A822310020033230000; adv=020AF00F162CFE0070009DA976BA090921FB83030282FD17FF2D0104000202B0310701C7A60A822310020033230000000000000000000000000000000000"
1781812474557,"2026-06-18T21:54:34.557+0200","beacon","","-1","63:92:12:7E:8C:E4","-94","","","","protocol=; name=; serviceData=; manufacturerData=0x004C:10060019980C6818; adv=02011A020A0C0BFF4C0010060019980C68180000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
1781812474558,"2026-06-18T21:54:34.558+0200","beacon","","-1","63:92:12:7E:8C:E4","-94","","","","protocol=; name=; serviceData=; manufacturerData=0x004C:10060019980C6818; adv=02011A020A0C0BFF4C0010060019980C68180000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
1781812474576,"2026-06-18T21:54:34.576+0200","beacon","","-1","1A:81:FE:48:60:04","-89","","","","protocol=; name=; serviceData=; manufacturerData=0x0006:01092022DFFBF75B49D11AC4BF24F9930CEF4C7152C8E24C86F5C6; adv=1EFF060001092022DFFBF75B49D11AC4BF24F9930CEF4C7152C8E24C86F5C600000000000000000000000000000000000000000000000000000000000000"
1781812474576,"2026-06-18T21:54:34.576+0200","beacon","","-1","1A:81:FE:48:60:04","-89","","","","protocol=; name=; serviceData=; manufacturerData=0x0006:01092022DFFBF75B49D11AC4BF24F9930CEF4C7152C8E24C86F5C6; adv=1EFF060001092022DFFBF75B49D11AC4BF24F9930CEF4C7152C8E24C86F5C600000000000000000000000000000000000000000000000000000000000000"
1781812474580,"2026-06-18T21:54:34.580+0200","beacon","","-1","50:B2:D5:C7:99:FA","-96","","","","protocol=; name=LE_WH-1000XM5; serviceData=; manufacturerData=; adv=030303FE0E094C455F57482D31303030584D3500000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
1781812474581,"2026-06-18T21:54:34.581+0200","beacon","","-1","50:B2:D5:C7:99:FA","-96","","","","protocol=; name=LE_WH-1000XM5; serviceData=; manufacturerData=; adv=030303FE0E094C455F57482D31303030584D3500000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
1781812474709,"2026-06-18T21:54:34.709+0200","beacon","","-1","F3:6E:C9:45:67:45","-87","","","","protocol=; name=arrive_emi1; serviceData={00005242-0000-1000-8000-00805f9b34fb=4163F36EC94567450206060000}; manufacturerData=0xFFFF:0215FDA50693A4E24FB1AFCFC6EB07647825271B4CB9C9; adv=0201061AFFFFFF0215FDA50693A4E24FB1AFCFC6EB07647825271B4CB9C90D096172726976655F656D693100101642524163F36EC9456745020606000000"
1781812474710,"2026-06-18T21:54:34.710+0200","beacon","","-1","F3:6E:C9:45:67:45","-87","","","","protocol=; name=arrive_emi1; serviceData={00005242-0000-1000-8000-00805f9b34fb=4163F36EC94567450206060000}; manufacturerData=0xFFFF:0215FDA50693A4E24FB1AFCFC6EB07647825271B4CB9C9; adv=0201061AFFFFFF0215FDA50693A4E24FB1AFCFC6EB07647825271B4CB9C90D096172726976655F656D693100101642524163F36EC9456745020606000000"
1781812474712,"2026-06-18T21:54:34.712+0200","beacon","","-1","50:B2:D5:C7:99:FA","-90","","","","protocol=; name=LE_WH-1000XM5; serviceData={0000fe2c-0000-1000-8000-00805f9b34fb=0070009DA976BA090921FB83}; manufacturerData=0x012D:04000202B0310701C7A60A822310020033230000; adv=020AF00F162CFE0070009DA976BA090921FB83030282FD17FF2D0104000202B0310701C7A60A822310020033230000000000000000000000000000000000"
1781812474712,"2026-06-18T21:54:34.712+0200","beacon","","-1","50:B2:D5:C7:99:FA","-90","","","","protocol=; name=LE_WH-1000XM5; serviceData={0000fe2c-0000-1000-8000-00805f9b34fb=0070009DA976BA090921FB83}; manufacturerData=0x012D:04000202B0310701C7A60A822310020033230000; adv=020AF00F162CFE0070009DA976BA090921FB83030282FD17FF2D0104000202B0310701C7A60A822310020033230000000000000000000000000000000000"
1781812474714,"2026-06-18T21:54:34.714+0200","beacon","","-1","16:BF:02:4E:1E:6F","-92","","","","protocol=; name=; serviceData=; manufacturerData=0x0006:01092022F23492D9D0C4B5425E9CF8A01FD3440B87E69D8204A210; adv=1EFF060001092022F23492D9D0C4B5425E9CF8A01FD3440B87E69D8204A21000000000000000000000000000000000000000000000000000000000000000"
1781812474714,"2026-06-18T21:54:34.714+0200","beacon","","-1","16:BF:02:4E:1E:6F","-92","","","","protocol=; name=; serviceData=; manufacturerData=0x0006:01092022F23492D9D0C4B5425E9CF8A01FD3440B87E69D8204A210; adv=1EFF060001092022F23492D9D0C4B5425E9CF8A01FD3440B87E69D8204A21000000000000000000000000000000000000000000000000000000000000000"
1781812474716,"2026-06-18T21:54:34.716+0200","beacon","","-1","E9:C4:63:D1:6D:A2","-78","","","","protocol=; name=arrive_emi8; serviceData={00005242-0000-1000-8000-00805f9b34fb=4162E9C463D16DA20206060000}; manufacturerData=0xFFFF:0215FDA50693A4E24FB1AFCFC6EB07647825271B4CB9C9; adv=0201061AFFFFFF0215FDA50693A4E24FB1AFCFC6EB07647825271B4CB9C90D096172726976655F656D693800101642524162E9C463D16DA2020606000000"
1781812474717,"2026-06-18T21:54:34.717+0200","beacon","","-1","E9:C4:63:D1:6D:A2","-78","","","","protocol=; name=arrive_emi8; serviceData={00005242-0000-1000-8000-00805f9b34fb=4162E9C463D16DA20206060000}; manufacturerData=0xFFFF:0215FDA50693A4E24FB1AFCFC6EB07647825271B4CB9C9; adv=0201061AFFFFFF0215FDA50693A4E24FB1AFCFC6EB07647825271B4CB9C90D096172726976655F656D693800101642524162E9C463D16DA2020606000000"
1781812474852,"2026-06-18T21:54:34.852+0200","beacon","","-1","3A:30:5E:58:8E:1B","127","","","","protocol=; name=; serviceData=; manufacturerData=0x0006:010920227C623904F3936D61A9D7317B242D3A2AA63A13581D70BF; adv=1EFF0600010920227C623904F3936D61A9D7317B242D3A2AA63A13581D70BF00000000000000000000000000000000000000000000000000000000000000"
1781812474853,"2026-06-18T21:54:34.853+0200","beacon","","-1","3A:30:5E:58:8E:1B","127","","","","protocol=; name=; serviceData=; manufacturerData=0x0006:010920227C623904F3936D61A9D7317B242D3A2AA63A13581D70BF; adv=1EFF0600010920227C623904F3936D61A9D7317B242D3A2AA63A13581D70BF00000000000000000000000000000000000000000000000000000000000000"
1781812474853,"2026-06-18T21:54:34.853+0200","beacon","","-1","08:C9:6A:84:B1:FE","-93","","","","protocol=; name=; serviceData=; manufacturerData=0x0006:010920226CD4222F59970416BE9341C17E7F73A23C8F687877A3AA; adv=1EFF0600010920226CD4222F59970416BE9341C17E7F73A23C8F687877A3AA00000000000000000000000000000000000000000000000000000000000000"
1781812474854,"2026-06-18T21:54:34.854+0200","beacon","","-1","08:C9:6A:84:B1:FE","-93","","","","protocol=; name=; serviceData=; manufacturerData=0x0006:010920226CD4222F59970416BE9341C17E7F73A23C8F687877A3AA; adv=1EFF0600010920226CD4222F59970416BE9341C17E7F73A23C8F687877A3AA00000000000000000000000000000000000000000000000000000000000000"
1781812474861,"2026-06-18T21:54:34.861+0200","beacon","","-1","5E:F3:D0:4E:B7:CB","-87","","","","protocol=; name=; serviceData=; manufacturerData=0x004C:0908139B0A0A82831B58160800CCD73EA61F3A12; adv=02011A17FF4C000908139B0A0A82831B58160800CCD73EA61F3A120000000000000000000000000000000000000000000000000000000000000000000000"
1781812474861,"2026-06-18T21:54:34.861+0200","beacon","","-1","5E:F3:D0:4E:B7:CB","-87","","","","protocol=; name=; serviceData=; manufacturerData=0x004C:0908139B0A0A82831B58160800CCD73EA61F3A12; adv=02011A17FF4C000908139B0A0A82831B58160800CCD73EA61F3A120000000000000000000000000000000000000000000000000000000000000000000000"
1781812474862,"2026-06-18T21:54:34.862+0200","beacon","","-1","12:25:97:71:2A:74","-94","","","","protocol=; name=; serviceData=; manufacturerData=0x0006:01092022739158694871CA7D5A74B07223AEF61373C622551B61A5; adv=1EFF060001092022739158694871CA7D5A74B07223AEF61373C622551B61A500000000000000000000000000000000000000000000000000000000000000"
1781812474863,"2026-06-18T21:54:34.863+0200","beacon","","-1","12:25:97:71:2A:74","-94","","","","protocol=; name=; serviceData=; manufacturerData=0x0006:01092022739158694871CA7D5A74B07223AEF61373C622551B61A5; adv=1EFF060001092022739158694871CA7D5A74B07223AEF61373C622551B61A500000000000000000000000000000000000000000000000000000000000000"
1781812475021,"2026-06-18T21:54:35.021+0200","beacon","","-1","76:CD:25:72:E6:5C","-51","","","","protocol=; name=; serviceData={0000686b-0000-1000-8000-00805f9b34fb=DE72722D3D84084F6E65506C757320313152203547}; manufacturerData=0x072F:AF302B1488004C2640000000001CCBEB3A6307; adv=02010216FF2F07AF302B1488004C2640000000001CCBEB3A630718166B68DE72722D3D84084F6E65506C7573203131522035470000000000000000000000"
1781812475022,"2026-06-18T21:54:35.022+0200","beacon","","-1","76:CD:25:72:E6:5C","-51","","","","protocol=; name=; serviceData={0000686b-0000-1000-8000-00805f9b34fb=DE72722D3D84084F6E65506C757320313152203547}; manufacturerData=0x072F:AF302B1488004C2640000000001CCBEB3A6307; adv=02010216FF2F07AF302B1488004C2640000000001CCBEB3A630718166B68DE72722D3D84084F6E65506C7573203131522035470000000000000000000000"
1781812475154,"2026-06-18T21:54:35.154+0200","beacon","","-1","08:C9:6A:84:B1:FE","-87","","","","protocol=; name=; serviceData=; manufacturerData=0x0006:010920226CD4222F59970416BE9341C17E7F73A23C8F687877A3AA; adv=1EFF0600010920226CD4222F59970416BE9341C17E7F73A23C8F687877A3AA00000000000000000000000000000000000000000000000000000000000000"
1781812475158,"2026-06-18T21:54:35.158+0200","beacon","","-1","08:C9:6A:84:B1:FE","-87","","","","protocol=; name=; serviceData=; manufacturerData=0x0006:010920226CD4222F59970416BE9341C17E7F73A23C8F687877A3AA; adv=1EFF0600010920226CD4222F59970416BE9341C17E7F73A23C8F687877A3AA00000000000000000000000000000000000000000000000000000000000000"
1781812475164,"2026-06-18T21:54:35.164+0200","beacon","","-1","0D:62:67:FF:3B:76","-59","","","","protocol=; name=; serviceData={0000fef3-0000-1000-8000-00805f9b34fb=4A1723394B59311132AA8D6B075FB4AE12B5DECFE6758AA25577F5}; manufacturerData=; adv=1E16F3FE4A1723394B59311132AA8D6B075FB4AE12B5DECFE6758AA25577F500000000000000000000000000000000000000000000000000000000000000"
1781812475171,"2026-06-18T21:54:35.171+0200","beacon","","-1","0D:62:67:FF:3B:76","-59","","","","protocol=; name=; serviceData={0000fef3-0000-1000-8000-00805f9b34fb=4A1723394B59311132AA8D6B075FB4AE12B5DECFE6758AA25577F5}; manufacturerData=; adv=1E16F3FE4A1723394B59311132AA8D6B075FB4AE12B5DECFE6758AA25577F500000000000000000000000000000000000000000000000000000000000000"
1781812475175,"2026-06-18T21:54:35.175+0200","beacon","","-1","AC:37:43:88:5F:3C","-89","","","","protocol=; name=HTC BS 3C413C; serviceData=; manufacturerData=; adv=020105030300CB0E0948544320425320334334313343020A0400000000000000000000000000000000000000000000000000000000000000000000000000"
1781812475176,"2026-06-18T21:54:35.176+0200","beacon","","-1","AC:37:43:88:5F:3C","-89","","","","protocol=; name=HTC BS 3C413C; serviceData=; manufacturerData=; adv=020105030300CB0E0948544320425320334334313343020A0400000000000000000000000000000000000000000000000000000000000000000000000000"
1781812475176,"2026-06-18T21:54:35.176+0200","beacon","","-1","5E:27:EA:2B:F4:53","-78","","","","protocol=; name=; serviceData=; manufacturerData=0x0075:021861B194D74419E448E540A96EFB27EC246D574B1EAA273AE5FBC770E00E; adv=0201021BFF7500021861B194D74419E448E540A96EFB27EC246D574B1EAA270AFF75003AE5FBC770E00E0000000000000000000000000000000000000000"
1781812475178,"2026-06-18T21:54:35.178+0200","beacon","","-1","5E:27:EA:2B:F4:53","-78","","","","protocol=; name=; serviceData=; manufacturerData=0x0075:021861B194D74419E448E540A96EFB27EC246D574B1EAA273AE5FBC770E00E; adv=0201021BFF7500021861B194D74419E448E540A96EFB27EC246D574B1EAA270AFF75003AE5FBC770E00E0000000000000000000000000000000000000000"
1781812475179,"2026-06-18T21:54:35.179+0200","beacon","","-1","1B:BE:7B:BD:CE:05","-52","","","","protocol=; name=; serviceData={0000fcf1-0000-1000-8000-00805f9b34fb=04E79527AB0B88F9EA1D785B5F4A87A5465E47F34E}; manufacturerData=; adv=0201021816F1FC04E79527AB0B88F9EA1D785B5F4A87A5465E47F34E00000000000000000000000000000000000000000000000000000000000000000000"
1781812475180,"2026-06-18T21:54:35.180+0200","beacon","","-1","1B:BE:7B:BD:CE:05","-52","","","","protocol=; name=; serviceData={0000fcf1-0000-1000-8000-00805f9b34fb=04E79527AB0B88F9EA1D785B5F4A87A5465E47F34E}; manufacturerData=; adv=0201021816F1FC04E79527AB0B88F9EA1D785B5F4A87A5465E47F34E00000000000000000000000000000000000000000000000000000000000000000000"
1781812475466,"2026-06-18T21:54:35.466+0200","beacon","","-1","1D:31:26:C5:C6:13","-75","","","","protocol=; name=; serviceData={0000fcf1-0000-1000-8000-00805f9b34fb=044D75273AF2B914CA9CA5609E6E84BF08F1E91C9AC6}; manufacturerData=; adv=0201021916F1FC044D75273AF2B914CA9CA5609E6E84BF08F1E91C9AC6000000000000000000000000000000000000000000000000000000000000000000"
1781812475468,"2026-06-18T21:54:35.468+0200","beacon","","-1","1D:31:26:C5:C6:13","-75","","","","protocol=; name=; serviceData={0000fcf1-0000-1000-8000-00805f9b34fb=044D75273AF2B914CA9CA5609E6E84BF08F1E91C9AC6}; manufacturerData=; adv=0201021916F1FC044D75273AF2B914CA9CA5609E6E84BF08F1E91C9AC6000000000000000000000000000000000000000000000000000000000000000000"
1781812475735,"2026-06-18T21:54:35.735+0200","beacon","","-1","1B:BE:7B:BD:CE:05","-52","","","","protocol=; name=; serviceData={0000fcf1-0000-1000-8000-00805f9b34fb=04E79527AB0B88F9EA1D785B5F4A87A5465E47F34E}; manufacturerData=; adv=0201021816F1FC04E79527AB0B88F9EA1D785B5F4A87A5465E47F34E00000000000000000000000000000000000000000000000000000000000000000000"
1781812475736,"2026-06-18T21:54:35.736+0200","beacon","","-1","1B:BE:7B:BD:CE:05","-52","","","","protocol=; name=; serviceData={0000fcf1-0000-1000-8000-00805f9b34fb=04E79527AB0B88F9EA1D785B5F4A87A5465E47F34E}; manufacturerData=; adv=0201021816F1FC04E79527AB0B88F9EA1D785B5F4A87A5465E47F34E00000000000000000000000000000000000000000000000000000000000000000000"
1781812475737,"2026-06-18T21:54:35.737+0200","beacon","","-1","4D:E4:76:AE:4E:4C","-89","","","","protocol=; name=; serviceData=; manufacturerData=0x004C:10051E1CA7FDA2; adv=02011A020A110AFF4C0010051E1CA7FDA2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
1781812475738,"2026-06-18T21:54:35.738+0200","beacon","","-1","4D:E4:76:AE:4E:4C","-89","","","","protocol=; name=; serviceData=; manufacturerData=0x004C:10051E1CA7FDA2; adv=02011A020A110AFF4C0010051E1CA7FDA2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
1781812476586,"2026-06-18T21:54:36.586+0200","beacon","","-1","0D:62:67:FF:3B:76","127","","","","protocol=; name=; serviceData={0000fef3-0000-1000-8000-00805f9b34fb=4A1723394B59311132AA8D6B075FB4AE12B5DECFE6758AA25577F5}; manufacturerData=; adv=1E16F3FE4A1723394B59311132AA8D6B075FB4AE12B5DECFE6758AA25577F500000000000000000000000000000000000000000000000000000000000000"
1781812476591,"2026-06-18T21:54:36.591+0200","beacon","","-1","AC:37:43:88:5F:3C","-81","","","","protocol=; name=HTC BS 3C413C; serviceData=; manufacturerData=; adv=020105030300CB0E0948544320425320334334313343020A0400000000000000000000000000000000000000000000000000000000000000000000000000"
1781812476849,"2026-06-18T21:54:36.849+0200","beacon","","-1","AC:37:43:88:19:33","-84","","","","protocol=; name=HTC BS 339538; serviceData=; manufacturerData=; adv=020105030300CB0E0948544320425320333339353338020A0400000000000000000000000000000000000000000000000000000000000000000000000000"
